%type	num	pre	maxTime	totTime	rep	stpEvt	bg	st	bgFile	stFile	h	v	tag	trialNum	go1Nogo2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0087.jpg			2	181	3
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0096.jpg			1	182	2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0088.jpg			2	183	3
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0089.jpg			2	184	3
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0090.jpg			2	185	3
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0097.jpg			1	186	2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0091.jpg			2	187	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0092.jpg			2	188	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0093.jpg			2	189	3
%															
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0094.jpg			2	190	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0095.jpg			2	191	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0096.jpg			2	192	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0098.jpg			1	193	2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0097.jpg			2	194	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0098.jpg			2	195	3
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0099.jpg			2	196	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0100.jpg			2	197	3
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0101.jpg			2	198	3
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0102.jpg			2	199	3
%															
s	1	0	5	5	0	n	n	n		instruct_PRC.jpg			3	200	0
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0103.jpg			2	201	4
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0099.jpg			1	202	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0104.jpg			2	203	4
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0100.jpg			1	204	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0101.jpg			1	205	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0102.jpg			1	206	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0103.jpg			1	207	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0104.jpg			1	208	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0105.jpg			1	209	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0106.jpg			1	210	1
%															
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0107.jpg			1	211	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0108.jpg			1	212	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0105.jpg			2	213	4
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0109.jpg			1	214	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0110.jpg			1	215	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0111.jpg			1	216	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0112.jpg			1	217	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0113.jpg			1	218	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0114.jpg			1	219	1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0115.jpg			1	220	1
%															
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0106.jpg			2	221	4
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0116.jpg			1	222	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0117.jpg			1	223	1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0118.jpg			1	224	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0119.jpg			1	225	1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0120.jpg			1	226	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0121.jpg			1	227	1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0122.jpg			1	228	1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0123.jpg			1	229	1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0124.jpg			1	230	1
%															
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0125.jpg			1	231	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0126.jpg			1	232	1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0107.jpg			2	233	4
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0127.jpg			1	234	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0128.jpg			1	235	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0129.jpg			1	236	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0130.jpg			1	237	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0131.jpg			1	238	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0132.jpg			1	239	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0133.jpg			1	240	1
%															
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0134.jpg			1	241	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0108.jpg			2	242	4
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0135.jpg			1	243	1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0136.jpg			1	244	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0137.jpg			1	245	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0138.jpg			1	246	1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0109.jpg			2	247	4
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0139.jpg			1	248	1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0140.jpg			1	249	1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0110.jpg			2	250	4
